show_id,type,title,director_id,date_added,release_year,rating,duration,description,year_added,month_added
s155,tv show,kuroko's basketball,2,2021-09-01,2015,tv-ma,3 Seasons,"five middle school basketball stars went to separate high schools, and now tetsuya kuroko and seirin high are making their play for glory.",2021,9
s156,movie,labyrinth,95,2021-09-01,1986,pg,101 min,"in jim henson's fantasy, teen sarah embarks on a life-altering quest to rescue her little brother from the clutches of a treacherous goblin.",2021,9
s157,movie,letters to juliet,96,2021-09-01,2010,pg,105 min,"by responding to a letter addressed to shakespeare's tragic heroine juliet capulet, an american woman in verona, italy, is led in search of romance.",2021,9
s158,movie,level 16,97,2021-09-01,2018,tv-14,102 min,"in a bleak academy that teaches girls the virtues of passivity, two students uncover the ghastly purpose behind their training and resolve to escape.",2021,9
s159,movie,love don't cost a thing,98,2021-09-01,2003,pg-13,101 min,a nerdy teen tries to make himself cool by association when he convinces a popular cheerleader to pose as his girlfriend.,2021,9
s160,movie,love in a puff,99,2021-09-01,2010,tv-ma,103 min,"when the hong kong government enacts a ban on smoking cigarettes indoors, the new law drives hard-core smokers outside, facilitating unlikely connections.",2021,9
s161,tv show,major dad,2,2021-09-01,1992,tv-pg,4 Seasons,"when he marries a journalist and becomes stepdad to her daughters, a u.s. marine finds his once-orderly life no longer entirely under his command.",2021,9
s162,movie,mars attacks!,100,2021-09-01,1996,pg-13,106 min,"as flying saucers head for earth, the president of the united states prepares to welcome alien visitors but soon learns they're not coming in peace.",2021,9
s163,movie,marshall,87,2021-09-01,2017,pg-13,118 min,"this biopic of thurgood marshall, the first black u.s. supreme court justice, centers on his pivotal work in a sensational case as an naacp lawyer.",2021,9
s164,movie,my boss's daughter,101,2021-09-01,2003,r,86 min,"a young man house-sits for his mean boss, hoping to use it as an opportunity to win the heart of the boss's daughter, on whom he's long had a crush.",2021,9
s165,movie,mystery men,102,2021-09-01,1999,pg-13,121 min,a team of far-from-super heroes try to earn respect by springing into action when brave and dashing captain amazing disappears.,2021,9
s166,tv show,oldsters,2,2021-09-01,2019,tv-ma,1 Season,three friends in their 70s step out of retirement to become a band of outlaws whose mission is to help those let down by the justice system.,2021,9
s167,movie,once upon a time in america,103,2021-09-01,1984,r,229 min,director sergio leone's sprawling crime epic follows a group of jewish mobsters who rise in the ranks of organized crime in 1920s new york city.,2021,9
s168,movie,open season 2,104,2021-09-01,2008,pg,76 min,elliot the buck and his forest-dwelling cohorts must rescue their dachshund pal from some spoiled pets bent on returning him to domesticity.,2021,9
s169,movie,osmosis jones,105,2021-09-01,2001,pg,95 min,peter and bobby farrelly outdo themselves with this partially animated tale about an out-of-shape 40-year-old man who's the host to various organisms.,2021,9
s170,movie,poseidon,106,2021-09-01,2006,pg-13,98 min,"a tidal wave spells disaster for a ship of new year's eve revelers when it capsizes the mammoth vessel, sending passengers into a battle for survival.",2021,9
s171,movie,rhyme & reason,107,2021-09-01,1997,r,89 min,"the world and culture of rap song topics such as race, violence, police, family and sex are examined by hip-hop performers from both coasts.",2021,9
s172,movie,same kind of different as me,108,2021-09-01,2017,pg-13,120 min,a wealthy couple whose marriage is on the rocks befriends a local homeless man who changes their perspectives in this inspiring true story.,2021,9
s173,movie,school of rock,109,2021-09-01,2003,pg-13,110 min,"musician dewey finn gets a job as a fourth-grade substitute teacher, where he secretly begins teaching his students the finer points of rock 'n' roll.",2021,9
s174,movie,snervous tyler oakley,110,2021-09-01,2015,pg-13,83 min,"the inspiring internet star and lgbt advocate shares an intimate view of his life and relationships during his international ""slumber party"" tour.",2021,9
s175,movie,tears of the sun,33,2021-09-01,2003,r,121 min,"a navy seal is sent to a war-torn african jungle to rescue a doctor, only to realize he must also save the refugees in the physician's care.",2021,9
s176,movie,the blue lagoon,111,2021-09-01,1980,r,105 min,"two shipwrecked children, stranded for years on a deserted island, fall in love as teenagers and attempt to forge a life in the isolated paradise.",2021,9
s177,movie,the golden child,112,2021-09-01,1986,pg-13,94 min,a fast-talking l.a. social worker goes through a series of traps and terrors to find a kidnapped tibetan child with mystical powers.,2021,9
s178,movie,the guns of navarone,113,2021-09-01,1961,tv-14,156 min,"during world war ii, british forces launch an attack designed to take out the massive nazi cannons that guard a critical sea channel.",2021,9
s179,movie,the interview,114,2021-09-01,2014,r,112 min,seth rogen and james franco star in this provocative comedy about two journalists recruited by the cia after they arrange an interview with kim jong-un.,2021,9
s180,movie,the nutty professor,115,2021-09-01,1996,pg-13,95 min,"after being made fun of for his weight, a kind and brainy professor takes a dose of a revolutionary formula that changes more than just his appearance.",2021,9
s181,movie,the nutty professor ii: the klumps,116,2021-09-01,2000,pg-13,107 min,"after getting engaged, sherman klump prepares for his big day. but his sinister alter ego buddy love threatens to ruin his wedding and reputation.",2021,9
s182,tv show,turning point: 9/11 and the war on terror,2,2021-09-01,2021,tv-14,1 Season,"this unflinching series documents the 9/11 terrorist attacks, from al qaeda's roots in the 1980s to america's response, both at home and abroad.",2021,9
s183,movie,welcome home roscoe jenkins,117,2021-09-01,2008,pg-13,114 min,"r.j. travels to georgia for his parents' 50th anniversary. but after pompously flaunting his hollywood lifestyle, he must examine what he's become.",2021,9
s184,movie,in the line of fire,106,2021-08-31,1993,r,129 min,a twisted yet ingenious killer torments a veteran secret service agent who's haunted by his failure years ago to save president john f. kennedy.,2021,8
s185,tv show,sparking joy,2,2021-08-31,2021,tv-pg,1 Season,"in this reality series, marie kondo brings her joyful tidying tactics to people struggling to balance work and home life — and shares her own world.",2021,8
s186,movie,untold: crime & penalties,57,2021-08-31,2021,tv-ma,86 min,"they were the bad boys of hockey — a team bought by a man with mob ties, run by his 17-year-old son, and with a rep for being as violent as they were good.",2021,8
s187,tv show,hometown cha-cha-cha,2,2021-08-29,2021,tv-14,1 Season,"a big-city dentist opens up a practice in a close-knit seaside village, home to a charming jack-of-all-trades who is her polar opposite in every way.",2021,8
s188,tv show,the ingenuity of the househusband,2,2021-08-29,2021,tv-g,1 Season,a tough guy with a knack for housework tackles household tasks with meticulous care in these comedic live-action vignettes.,2021,8
s189,movie,2 alone in paris,118,2021-08-28,2008,tv-ma,97 min,"a bumbling paris policeman is doggedly determined to capture the master thief that repeatedly eludes him, even when they're the last two men on earth.",2021,8
s190,tv show,bread barbershop,2,2021-08-28,2020,tv-y,2 Seasons,"in a town filled with food, bread is a master cake decorator who gives life-changing makeovers that will put any customer in an amazing mood.",2021,8
s191,movie,thimmarusu,119,2021-08-28,2021,tv-14,125 min,"eight years after a young man is framed for murder, an up-and-coming lawyer re-opens the case, beginning a tricky mission to find the real culprit.",2021,8
s192,movie,wind river,120,2021-08-28,2017,r,107 min,a tracker with the u.s. fish and wildlife service assists a rookie fbi agent who's investigating a teen girl's murder on a remote wyoming reservation.,2021,8
s193,movie,c kkompany,121,2021-08-27,2008,tv-14,127 min,"three broke friends pose as an underworld gang for extortion, but their plan takes on a life of its own when their phony company becomes famous.",2021,8
s194,tv show,d.p.,2,2021-08-27,2021,tv-ma,1 Season,a young private’s assignment to capture army deserters reveals the painful reality endured by each enlistee during his compulsory call of duty.,2021,8
s195,tv show,deadly sins,2,2021-08-27,2002,tv-ma,1 Season,a multimillionaire fakes his death and forces his relatives to live together in his mansion for one year to see who's worthy of inheriting his fortune.,2021,8
s196,movie,emi: liya hai to chukana padega,122,2021-08-27,2008,tv-14,128 min,a bank hires an enigmatic and unorthodox debt collector to recover money from four borrowers who are unable to pay their loans.,2021,8
s197,movie,he's all that,123,2021-08-27,2021,tv-14,92 min,"an influencer specializing in makeovers bets she can transform an unpopular classmate into prom king in this remake of the teen classic ""she's all that.""",2021,8
s198,tv show,i heart arlo,2,2021-08-27,2021,tv-y7,1 Season,it's a whole new world for arlo and his one-of-a kind pals when they set out to restore a run-down new york city neighborhood — and make it their own.,2021,8
s199,tv show,king of boys: the return of the king,43,2021-08-27,2021,tv-ma,1 Season,"alhaja eniola salami starts anew and sets her sights on a different position of power, fueled by revenge, regret and ruthlessness.",2021,8
s200,movie,koi aap sa,124,2021-08-27,2006,tv-14,135 min,"star athlete rohan has his eye on a beautiful art student. but when his best friend simran experiences a crisis, he drops everything to help her.",2021,8
s201,movie,krishna cottage,125,2021-08-27,2004,tv-14,124 min,true love is put to the test when another woman comes between a pair of star-crossed young lovers in this thriller.,2021,8
s202,movie,kucch to hai,126,2021-08-27,2003,tv-14,136 min,"a student tries to steal a test from a teacher's home, leaving him for dead after an accident. a string of murders may be the professor's revenge.",2021,8
s203,movie,kyaa kool hai hum,127,2021-08-27,2005,tv-ma,165 min,"longtime friends rahul and karan head to mumbai intent on making their dreams come true, but both men are suddenly saddled with bad luck.",2021,8
s204,movie,kyaa kool hain hum 3,128,2021-08-27,2016,tv-ma,124 min,"when an unlikely porn actor falls for a woman outside the industry, he employs his co-stars as a stand-in traditional family to impress her father.",2021,8
s205,movie,kyaa super kool hain hum,121,2021-08-27,2012,tv-ma,136 min,an aspiring actor and a struggling dj team up to pursue the ladies they love and a diamond that rightfully belongs to their oversexed dog.,2021,8
s206,movie,kyo kii... main jhuth nahin bolta,129,2021-08-27,2001,tv-14,150 min,the life and career of a lawyer are thrown into chaos when his son's wish magically renders him incapable of telling a lie.,2021,8
